first_name,last_name,rush_att,rush_yds,rush_avg,rush_td,pass_comp,pass_att,pass_yds,pass_td,pass_int,recieve_rec,recieve_yds,recieve_avg,recieve_td
Evan,Lovett,18,139,7.7,1,,,,,,,,,
Carson,Chrisman,15,133,8.9,4,0,1,0,0,0,,,,
Sam,Buckhanan,13,73,5.6,0,,,,,,,,,
Devan,Daniels,6,46,7.7,0,,,,,,,,,
Tyler,Stonebraker,4,16,4.0,0,,,,,,,,,
Erik,Palmquist,2,9,4.5,0,,,,,,,,,
Johnny,Bellino,,,,,,,,,,0,0,0.0,0
