first_name,last_name,rush_att,rush_yds,rush_avg,rush_td,pass_comp,pass_att,pass_yds,pass_td,pass_int,recieve_rec,recieve_yds,recieve_avg,recieve_td
Latravious,Boyd,11,93,8.5,1,,,,,,1,11,11.0,0
Dawson,Forgy,10,31,3.1,0,,,,,,,,,
Nick,Bohn,11,4,0.4,2,17,28,153,1,1,,,,
Ashten,Schmaderer,,,,,,,,,,4,48,12.0,0
Kendrick,Watkins-Hogue,,,,,,,,,,6,47,7.8,1
Jadon,Johnson,,,,,,,,,,3,28,9.3,0
Trevor,Marshall,,,,,,,,,,2,15,7.5,0
Trey,Miller,,,,,,,,,,1,4,4.0,0
Dane,Petersen,,,,,,,,,,0,0,0.0,0
