first_name,last_name,rush_att,rush_yds,rush_avg,rush_td,pass_comp,pass_att,pass_yds,pass_td,pass_int,recieve_rec,recieve_yds,recieve_avg,recieve_td
Evan,Lovett,19,123,6.5,1,,,,,,,,,
Tyler,Stonebraker,7,25,3.6,0,,,,,,0,0,0.0,0
Sam,Buckhanan,7,24,3.4,0,,,,,,1,2,2.0,0
Erik,Palmquist,10,12,1.2,0,,,,,,1,31,31.0,0
Devan,Daniels,6,10,1.7,0,,,,,,0,0,0.0,0
Carson,Chrisman,10,3,0.3,0,4,6,92,0,0,,,,
Jonathan,Noriega,,,,,,,,,,1,31,31.0,0
Damon,Darling,,,,,,,,,,1,28,28.0,0
