first_name,last_name,rush_att,rush_yds,rush_avg,rush_td,pass_comp,pass_att,pass_yds,pass_td,pass_int,recieve_rec,recieve_yds,recieve_avg,recieve_td
Luke,Imdieke,2,19,9.5,0,,,,,,8,30,3.8,0
Jack,Strand,5,11,2.2,1,31,46,344,5,2,,,,
Fynn,Ridgeway,3,0,0.0,0,,,,,,1,9,9.0,0
Carson,Elbert,,,,,,,,,,6,116,19.3,1
Brady,Perryman,,,,,,,,,,4,74,18.5,2
Gage,Florence,,,,,,,,,,7,63,9.0,2
Madden,Thorson,,,,,,,,,,5,52,10.4,0
