first_name,last_name,rush_att,rush_yds,rush_avg,rush_td,pass_comp,pass_att,pass_yds,pass_td,pass_int,recieve_rec,recieve_yds,recieve_avg,recieve_td
Carl,Henry,17,112,6.6,0,,,,,,4,12,3.0,0
Jeremiah,Moore,4,31,7.8,0,,,,,,,,,
Andrew,Trandahl,3,3,1.0,0,,,,,,,,,
Jordan,Polo Solomon,4,-10,-2.5,0,13,19,128,0,1,,,,
Karsyn,Jablonski,,,,,,,,,,3,68,22.7,0
Mujeeb,Rufai,,,,,,,,,,5,37,7.4,0
Maxwell,Larson,,,,,,,,,,1,11,11.0,0
