first_name,last_name,rush_att,rush_yds,rush_avg,rush_td,pass_comp,pass_att,pass_yds,pass_td,pass_int,recieve_rec,recieve_yds,recieve_avg,recieve_td
Cair'ron,Hendred,5,70,14.0,1,,,,,,,,,
Ty,Gavin,6,49,8.2,1,,,,,,1,2,2.0,0
Quentin,Pringle,7,47,6.7,0,,,,,,,,,
Sylvere,Campbell,1,28,28.0,0,,,,,,8,37,4.6,1
Cole,Stenstrom,11,-24,-2.2,1,19,31,223,2,0,,,,
Cayden,Holcomb,,,,,,,,,,5,107,21.4,0
Joe,Sikma,,,,,,,,,,2,52,26.0,0
Maurice,Densmore,,,,,,,,,,1,13,13.0,0
Josh,Buri,,,,,,,,,,2,12,6.0,1
