first_name,last_name,rush_att,rush_yds,rush_avg,rush_td,pass_comp,pass_att,pass_yds,pass_td,pass_int,recieve_rec,recieve_yds,recieve_avg,recieve_td
Carson,Chrisman,25,136,5.4,3,4,11,40,0,0,,,,
Devan,Daniels,14,91,6.5,1,,,,,,,,,
Evan,Lovett,20,85,4.3,0,,,,,,,,,
Erik,Palmquist,3,20,6.7,1,,,,,,,,,
Sam,Buckhanan,1,8,8.0,0,,,,,,,,,
Tyler,Stonebraker,1,7,7.0,0,,,,,,,,,
Jonathan,Noriega,,,,,,,,,,3,22,7.3,0
Josh,Pinello,,,,,,,,,,1,18,18.0,0
Aiden,George,,,,,,,,,,0,0,0.0,0
