first_name,last_name,rush_att,rush_yds,rush_avg,rush_td,pass_comp,pass_att,pass_yds,pass_td,pass_int,recieve_rec,recieve_yds,recieve_avg,recieve_td
Kyle,Walljasper,26,236,9.1,5,8,10,184,1,1,,,,
Alex,Riley,9,45,5.0,0,,,,,,,,,
Derrick,Johnson,7,20,2.9,0,,,,,,,,,
DaShaun,Ames,2,16,8.0,0,1,1,29,0,0,1,31,31.0,0
Ryder,Patterson,1,5,5.0,0,,,,,,,,,
Sam,Pitz,,,,,,,,,,6,132,22.0,1
Jimmy,Durocher,,,,,,,,,,2,50,25.0,0
Nick,Ojile,,,,,,,,,,0,0,0.0,0
