first_name,last_name,rush_att,rush_yds,rush_avg,rush_td,pass_comp,pass_att,pass_yds,pass_td,pass_int,recieve_rec,recieve_yds,recieve_avg,recieve_td
Jayden,Washington,19,86,4.5,1,,,,,,,,,
Jarrett,Gronski,8,68,8.5,0,,,,,,,,,
Sam,McGath,8,46,5.8,0,17,32,248,2,1,,,,
Justin,Incaprera,9,30,3.3,1,,,,,,,,,
Brice,Peters,,,,,,,,,,6,89,14.8,1
Aundreus,Griffin,,,,,,,,,,2,80,40.0,1
Drayton,Lehman,,,,,,,,,,6,55,9.2,0
Kurt,Heerdegen,,,,,,,,,,1,21,21.0,0
Joey,Baron,,,,,,,,,,2,3,1.5,0
