first_name,last_name,rush_att,rush_yds,rush_avg,rush_td,pass_comp,pass_att,pass_yds,pass_td,pass_int,recieve_rec,recieve_yds,recieve_avg,recieve_td
Sam,McGath,18,64,3.6,1,10,19,114,1,1,,,,
Jayden,Washington,13,62,4.8,0,,,,,,,,,
Jarrett,Gronski,10,45,4.5,0,,,,,,,,,
Justin,Incaprera,4,35,8.8,0,,,,,,,,,
Brice,Peters,,,,,,,,,,2,60,30.0,0
Drayton,Lehman,,,,,,,,,,6,55,9.2,1
Joey,Baron,,,,,,,,,,2,13,6.5,0
Kaleb,Miller,,,,,,,,,,0,0,0.0,0
