first_name,last_name,rush_att,rush_yds,rush_avg,rush_td,pass_comp,pass_att,pass_yds,pass_td,pass_int,recieve_rec,recieve_yds,recieve_avg,recieve_td
Jayden,Washington,20,76,3.8,0,,,,,,1,6,6.0,0
Sam,McGath,9,39,4.3,0,25,37,263,3,2,,,,
Justin,Incaprera,6,26,4.3,1,,,,,,,,,
Jarrett,Gronski,3,14,4.7,0,,,,,,,,,
Brice,Peters,,,,,,,,,,9,126,14.0,1
Drayton,Lehman,,,,,,,,,,8,69,8.6,0
Aundreus,Griffin,,,,,,,,,,3,43,14.3,2
Kaleb,Miller,,,,,,,,,,4,19,4.8,0
