first_name,last_name,rush_att,rush_yds,rush_avg,rush_td,pass_comp,pass_att,pass_yds,pass_td,pass_int,recieve_rec,recieve_yds,recieve_avg,recieve_td
Camden,Dean,17,103,6.1,2,24,31,239,1,1,,,,
Dylan,Rudningen,12,24,2.0,0,,,,,,3,12,4.0,0
Carlson,Tann III,4,7,1.8,0,,,,,,1,10,10.0,0
Matt,Grzybowski,2,0,0.0,0,,,,,,,,,
Carter,Slykhuis,,,,,,,,,,13,114,8.8,1
Adonis,Hutchinson,,,,,,,,,,4,40,10.0,0
Travis,Yohnke,,,,,,,,,,1,32,32.0,0
Mark,Leonard,,,,,,,,,,2,31,15.5,0
Hank,Brown Jr.,,,,,,,,,,0,0,0.0,0
