first_name,last_name,rush_att,rush_yds,rush_avg,rush_td,pass_comp,pass_att,pass_yds,pass_td,pass_int,recieve_rec,recieve_yds,recieve_avg,recieve_td
Sam,McGath,18,80,4.4,2,12,17,66,0,0,,,,
Jarrett,Gronski,14,66,4.7,1,,,,,,,,,
Jayden,Washington,7,26,3.7,0,,,,,,2,6,3.0,0
Justin,Incaprera,3,13,4.3,0,,,,,,1,1,1.0,0
Drayton,Lehman,,,,,,,,,,4,27,6.8,0
Kaleb,Miller,,,,,,,,,,3,25,8.3,0
Brice,Peters,,,,,,,,,,2,7,3.5,0
Aundreus,Griffin,,,,,,,,,,0,0,0.0,0
