first_name,last_name,rush_att,rush_yds,rush_avg,rush_td,pass_comp,pass_att,pass_yds,pass_td,pass_int,recieve_rec,recieve_yds,recieve_avg,recieve_td
Wyatt,Block,17,77,4.5,1,,,,,,4,25,6.2,0
Hank,Kraft,12,42,3.5,1,,,,,,,,,
Daniel,Britt,5,14,2.8,0,15,20,143,1,1,,,,
Colton,Hackel,3,6,2.0,0,2,2,16,0,0,,,,
Tanner,Branson,,,,,,,,,,5,70,14.0,0
Ty,Wiley,,,,,,,,,,3,32,10.7,1
Cade,Kaiser,,,,,,,,,,4,29,7.2,0
Zach,Kraft,,,,,,,,,,1,3,3.0,0
