first_name,last_name,rush_att,rush_yds,rush_avg,rush_td,pass_comp,pass_att,pass_yds,pass_td,pass_int,recieve_rec,recieve_yds,recieve_avg,recieve_td
Nick,Bohn,12,97,8.1,0,18,35,159,0,2,,,,
Latravious,Boyd,15,95,6.3,1,,,,,,4,27,6.8,0
Akeem,Knox,16,55,3.4,2,,,,,,2,2,1.0,0
Kendrick,Watkins-Hogue,,,,,,,,,,5,53,10.6,0
Trey,Miller,,,,,,,,,,2,38,19.0,0
Ashten,Schmaderer,,,,,,,,,,2,20,10.0,0
Jadon,Johnson,,,,,,,,,,3,19,6.3,0
Dane,Petersen,,,,,,,,,,0,0,0.0,0
