first_name,last_name,rush_att,rush_yds,rush_avg,rush_td,pass_comp,pass_att,pass_yds,pass_td,pass_int,recieve_rec,recieve_yds,recieve_avg,recieve_td
Jeremiah,Moore,4,22,5.5,0,,,,,,1,-4,-4.0,0
Andrew,Trandahl,9,16,1.8,0,,,,,,4,18,4.5,0
Carl,Henry,8,7,0.9,0,,,,,,2,20,10.0,0
Sofian,Massoud,5,-1,-0.2,0,17,30,102,1,1,,,,
Mujeeb,Rufai,,,,,,,,,,3,36,12.0,0
Karsyn,Jablonski,,,,,,,,,,3,17,5.7,1
Luke,Bodine,,,,,,,,,,3,10,3.3,0
Jaxon,Young,,,,,,,,,,1,5,5.0,0
