first_name,last_name,rush_att,rush_yds,rush_avg,rush_td,pass_comp,pass_att,pass_yds,pass_td,pass_int,recieve_rec,recieve_yds,recieve_avg,recieve_td
Jaylin,Richardson,32,188,5.9,2,,,,,,3,53,17.7,0
Parkees,Harris,8,49,6.1,0,,,,,,,,,
James,Evans IV,3,9,3.0,0,,,,,,,,,
Daniel,Hornacek,3,6,2.0,0,,,,,,1,9,9.0,0
Jackson,Compton,5,-5,-1.0,0,8,15,102,0,0,,,,
Peter,Udoibok,,,,,,,,,,2,17,8.5,0
EJ,Stoffel,,,,,,,,,,1,15,15.0,0
Jaylon,Washington,,,,,,,,,,1,8,8.0,0
Drew,Enke,,,,,,,,,,0,0,0.0,0
